,0,1
0,0.38539816339744826,1.8732019714849204
1,0.4103981633974483,2.1880889591799213
2,0.43539816339744825,2.5955575764801737
3,0.46039816339744827,3.0993409836486556
4,0.48539816339744823,3.7108478071646807
5,0.5103981633974483,4.540124992687588
6,0.5353981633974483,5.608520384746676
7,0.5603981633974482,7.033593218609573
8,0.5853981633974482,8.997292645631793
9,0.6103981633974482,11.712170496418063
10,0.6353981633974483,16.006015352898483
11,0.6603981633974483,22.07930744757933
12,0.6853981633974482,29.407610441162923
13,0.7103981633974482,43.810855281957586
14,0.7353981633974482,56.838954962279686
15,0.7603981633974481,73.71764124723529
16,0.7853981633974483,81.82436306279362
17,0.8103981633974482,80.46283189357622
18,0.8353981633974482,57.14927326964356
19,0.8603981633974482,43.41043282863798
20,0.8853981633974481,30.666087500354365
21,0.9103981633974482,21.746618101856136
22,0.9353981633974482,16.097394032881855
23,0.9603981633974482,12.011530815610422
24,0.9853981633974482,9.061279378158291
25,1.0103981633974484,7.15408595385763
26,1.0353981633974483,5.636776322334696
27,1.0603981633974482,4.553736916122563
28,1.085398163397448,3.700934196871919
29,1.1103981633974482,3.099872021934285
30,1.1353981633974481,2.587432784155418
31,1.1603981633974483,2.1918747311517657
32,1.1853981633974482,1.862903467208298
