,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,24.96704432685546,23.852718144207927,22.919826041895263,22.291192973327902,21.690114138184622,21.19744437172681,20.702571776179795,20.26873922327797,19.851788251713515,19.450878686108414,19.05272107870146,18.67887764222309,18.30243778221137,17.944122434346706,17.580340845122965,17.221513605919174,16.86681727774343,16.517452447724885,16.15312311277958,15.813820263726537,15.449026486602172,15.093410459921675,14.726108714348456,14.360913689413096,13.997129196942781,13.621216144808876,13.235840260185235,12.85462130079515,12.457639078607745,12.063827996938786,11.64063348091062,11.228958232087203,10.79162376208151,10.349326493311834,9.885917948959733,9.409346656215199,8.924594166281839,8.422368117661042,7.888716030619464,7.346764336724569,6.77247606241728,6.189268921961195,5.554968323620596,4.9170196595355575,4.22537462243309,3.5230247715062766,2.7656654496373045,2.0176952247645006,1.2043870180018428,0.40251178141540367,-0.42894294771619573,-1.2216571509517031,-2.027036425826387,-2.7799252074171306,-3.535939324812203,-4.221003530313446,-4.9132889897566265,-5.543734937586253,-6.173933256094822,-6.765855557511495,-7.3439367436319145,-7.882825673727043,-8.417425598768205,-8.919480818807347,-9.4103081179412,-9.873917027921571,-10.342853327843274,-10.784355834247354,-11.222961306968173,-11.640195936951619,-12.056230744205376,-12.450653592815046,-12.85582101358471,-13.229610349625505,-13.618169025546868,-13.991224467455368,-14.363095132283675,-14.723172276889207,-15.093181223406617,-15.442829364923918,-15.807364346090687,-16.164510594230023,-16.517369163079767,-16.86292200607265,-17.230402832659383,-17.575179890651953,-17.94584129256394,-18.306386402503943,-18.68692048293665,-19.051157160095837,-19.451015027673456,-19.850264491666753,-20.275119414591433,-20.713806063819888,-21.196605289908646,-21.69392291668343,-22.302336675798518,-22.94066925913653,-23.884297349598395,-24.914263247382163
1,24.74776260242472,23.604592958866082,22.68025402385608,22.04644387183179,21.449296762589697,20.95044623367555,20.468436376268745,20.03714741381878,19.609531475637908,19.20723458709095,18.814971919712868,18.441565513543342,18.05839401009697,17.706830101229798,17.338975698713035,16.991181907901552,16.624174918442996,16.273653184425758,15.915556608365433,15.569621217208919,15.211295753974483,14.85493336651118,14.486668416141491,14.12736443544406,13.757277231408441,13.383041703676463,12.996859125553991,12.62045010485921,12.214154148717594,11.817630646244773,11.410125477030247,10.992680123889413,10.55291966617475,10.122108700064318,9.655738812450915,9.188152362317744,8.695024789111546,8.205052181429046,7.675810076121366,7.142925642174436,6.567709297368962,5.989479518386788,5.379937130974043,4.748676956234241,4.071675980418327,3.3899339742827186,2.660442318801967,1.9256337510158168,1.1542749651414062,0.37872197463624313,-0.4002870830339639,-1.1654057704368328,-1.9471458305914264,-2.672943039403134,-3.3917525544234524,-4.0696869821954635,-4.742723755390628,-5.374451101366784,-5.9865554696475956,-6.566139737346012,-7.130273371245593,-7.662891936943819,-8.196738871888936,-8.688939555107936,-9.18331218912927,-9.648891919542065,-10.108685247461013,-10.548399200754064,-10.979262678169768,-11.40202441427571,-11.816719422839679,-12.211423154944058,-12.60939432984766,-12.998840747392174,-13.380865378734672,-13.751030400690524,-14.12736192522556,-14.49146055170612,-14.85779967733439,-15.203773303384171,-15.574558534481708,-15.913784463387683,-16.283173156401283,-16.619269756690954,-16.99065154078582,-17.338446659827706,-17.710137238236925,-18.069189006290785,-18.442476913339043,-18.8195860321888,-19.213706004591035,-19.60944217495709,-20.036177887722328,-20.468872134137435,-20.963998067052902,-21.455410767582407,-22.057188267224603,-22.70024726538268,-23.6390796544183,-24.69219489091768
2,24.52274307991898,23.37598231168213,22.45223138609062,21.82519796002613,21.22770992920049,20.72274556101874,20.236069400058064,19.808602175697807,19.376698028441858,18.981038367527162,18.58653793823291,18.213065360554957,17.832336239045453,17.477241030864654,17.111554530638827,16.761139108573502,16.40083628513716,16.052827207410072,15.699790223703316,15.344090607080757,14.989166128858248,14.628481520639399,14.273462654542346,13.901489185209776,13.522971467787329,13.158022952780994,12.778135488716865,12.393405433647368,11.995699441856889,11.600229351535956,11.185244980517762,10.77500177506288,10.330669090852055,9.898906583924079,9.443939563417315,8.973552292439996,8.483938406574591,7.9954853489138324,7.470174118154485,6.941551378976922,6.381579430378666,5.811573416267126,5.205136187837807,4.599674892934393,3.9407024689778463,3.2637262407463825,2.5694484612760387,1.8559745010208535,1.1083819888644773,0.37434160707774744,-0.38501102761302525,-1.120616430810946,-1.869259796212123,-2.5807782481364243,-3.2807171407217206,-3.937142934549785,-4.5874692156229075,-5.207046323365479,-5.8087544986846185,-6.378330889870078,-6.935477709209341,-7.469226250846611,-7.981774150085996,-8.48042257098566,-8.964300452292678,-9.43584120995244,-9.888383725980184,-10.329921690282987,-10.764892767057214,-11.17838193674247,-11.59980069016243,-11.994187634412135,-12.395009024242361,-12.768665634622806,-13.158445631980934,-13.530261330754486,-13.904894240126609,-14.259798816725361,-14.629893029833333,-14.979315001967123,-15.341024264814864,-15.691514092873655,-16.05490148030305,-16.40646466000173,-16.75851059396071,-17.11371176729997,-17.477408551157776,-17.842415859374835,-18.216411989182483,-18.588929848277157,-18.98990941160674,-19.380118746008097,-19.810986483028078,-20.24586208716486,-20.732533674322912,-21.2288855397201,-21.822573846890695,-22.464827468406902,-23.407206133146257,-24.480286589325814
3,24.32531219224706,23.17163459598987,22.249570142132875,21.614906247001215,21.01274140207299,20.514651016776856,20.02794403722032,19.601619477540275,19.168476530802636,18.774636053660828,18.374558405834012,18.004389242095623,17.628742962825356,17.273888679874002,16.89945853533585,16.55054193984191,16.19193754385355,15.841712803643311,15.481856343759967,15.136568876385358,14.775295410660384,14.42194758009463,14.05266432238918,13.696591663213498,13.32238234133678,12.956905380129806,12.563753940434644,12.18455296259729,11.792392231021962,11.389467813948162,10.982537918128445,10.56132520818387,10.130350135196462,9.697004112306864,9.241301074219521,8.779039681762454,8.29881670277407,7.809787104247066,7.287492000411804,6.764280846453529,6.205485878775721,5.653117396597189,5.056003151014135,4.452460275915841,3.8142672192768616,3.1630535161081106,2.476852739542259,1.7921905399910023,1.0652117924172875,0.3532019673590875,-0.37348255004336534,-1.0861398138807254,-1.8063265793969512,-2.4854454240611936,-3.168712410277774,-3.8166505471208154,-4.4537539118447205,-5.050592564338712,-5.649038030015163,-6.204099210763731,-6.754623303440296,-7.278257899808945,-7.793056981963943,-8.28911133625788,-8.77341537262406,-9.23871064371404,-9.684037548617592,-10.122483041728234,-10.566151094521578,-10.96668490028686,-11.38882496259646,-11.78377970032418,-12.183050943549109,-12.566870604949958,-12.95184547553972,-13.315189476241272,-13.702530501977856,-14.052744260463662,-14.422441604568691,-14.766121891715851,-15.131324503189648,-15.484577386284922,-15.845396344801987,-16.194492095403714,-16.55622740379898,-16.901146240805932,-17.268607915097512,-17.627843924277453,-18.004646498284192,-18.38685177986833,-18.784115257639687,-19.170943308832765,-19.59408349563865,-20.040930739551424,-20.516400306914484,-21.016610944689884,-21.620479757068967,-22.251892911767804,-23.199691622171198,-24.29444491272824
4,24.127672964856018,22.969295051621643,22.042207561231358,21.41251182856931,20.81414015256438,20.321120609399475,19.83224043544879,19.403231395626765,18.97474443909056,18.583850741790947,18.184068270790807,17.810191918491455,17.433409285467043,17.08033389433291,16.712613190730714,16.364760513289788,16.002195359419257,15.653649593289515,15.287295337162837,14.94584770901177,14.579475895305103,14.228306849637047,13.862696902500623,13.504499315183697,13.124599028496029,12.767554874158368,12.374994637256828,12.002672345712927,11.597730280104424,11.208602027663439,10.789049439760323,10.374619793211231,9.944514430772669,9.516277729285116,9.055568300772649,8.599411368585026,8.115341027745734,7.6385612176031925,7.117683083168443,6.613210647344162,6.0571480792578845,5.506910618155043,4.914303024883444,4.32659845440171,3.689654077897613,3.0630035267337545,2.3952067684550964,1.7371771403537026,1.030713432114809,0.34525937836468346,-0.3631790687330282,-1.0442191904537634,-1.748995235545343,-2.4141205692509184,-3.074398850073065,-3.698755817245737,-4.3249577700158,-4.912467465742133,-5.494284158946403,-6.047794162212922,-6.60060238145237,-7.115296559691981,-7.626276452612222,-8.115856895836554,-8.595418728536512,-9.049436896455543,-9.504630825587505,-9.936505083170577,-10.374236343677815,-10.780522279357845,-11.201216024188001,-11.595686156112388,-11.988966033121432,-12.371920322131,-12.764599861927557,-13.126794755079066,-13.496016005716744,-13.863012622300829,-14.23161535441547,-14.581114673241643,-14.943811158147364,-15.295559104137686,-15.651548219692604,-15.995580470460464,-16.358868271746285,-16.710358961250844,-17.078873884019455,-17.44031604924804,-17.817750700402208,-18.189835981088475,-18.58106544498243,-18.977585165700656,-19.40383592778047,-19.834052442183737,-20.319639132254792,-20.8212815941108,-21.418513061169644,-22.05589731425036,-22.99405335090207,-24.1054011701414
5,23.982375341492315,22.796725084942754,21.87224890616433,21.23594791738041,20.635837524765144,20.14560233442561,19.660197018357458,19.2337575699978,18.803311687343438,18.407074740093694,18.00949843922954,17.637072652813764,17.255883613432303,16.901653668058465,16.532255104030043,16.18578677469682,15.822852833022752,15.469542086452414,15.118008831057177,14.769409408493214,14.405928776754521,14.049285409663513,13.688134807025815,13.32778186218208,12.959253088953066,12.582607635324052,12.192975969112005,11.821509091663549,11.429954403531942,11.03037836082738,10.61279282502156,10.199969964386685,9.777846290357976,9.345242172120376,8.891008125485685,8.436874266487367,7.961762264908104,7.47507970620728,6.966792482327076,6.453645137966149,5.9164096731175055,5.365872385117924,4.790845101120039,4.212036937085687,3.595563676469623,2.981457859046757,2.3267569037933327,1.6786524695377893,1.00230127505494,0.34097142665770575,-0.36093853237391604,-1.0154179010265065,-1.6974472294722593,-2.342960082104504,-2.9862440509627026,-3.600286181288881,-4.208934739279074,-4.791012012940779,-5.363291006990761,-5.908301326910475,-6.448628904215157,-6.955288777398858,-7.474416032270635,-7.947707634780239,-8.428916303680147,-8.88907712372794,-9.334628251859225,-9.771816637179851,-10.191940462202334,-10.61601234360523,-11.022261457401589,-11.420535371197811,-11.813781220065648,-12.198376077847616,-12.578666813439273,-12.949644414617621,-13.32546124582564,-13.684716469877827,-14.047465574531984,-14.403800292605643,-14.766475465993622,-15.114116392359684,-15.472496920042985,-15.825420509243703,-16.18786336825874,-16.54187582401367,-16.903204854848923,-17.26072738309381,-17.639880785424715,-18.01158097392782,-18.404823304289962,-18.799703681684576,-19.233823659968618,-19.660944260369316,-20.14908270737076,-20.63797206488539,-21.24089601649468,-21.879511966058388,-22.827495374577587,-23.958861898411087
6,23.82859213071291,22.61943040817689,21.696707004683592,21.066328162260184,20.46809137134698,19.977532655073443,19.485529600445883,19.06191362928002,18.63367413262374,18.241574593156656,17.842773799442444,17.470298731489528,17.09453038651233,16.74192191261849,16.36605054329702,16.018941577804842,15.661447330619508,15.310563627050893,14.947558987080797,14.600032478214798,14.241239108874188,13.890101091161124,13.523217784686292,13.16315102685521,12.791871705159028,12.419935177489656,12.038549868667664,11.66471409571285,11.266169606946505,10.868592537846201,10.460324765508739,10.055993817261959,9.621071731882106,9.19730255954193,8.72965300039182,8.28708798111394,7.8140825252314166,7.335224217769663,6.835419931216286,6.322158599025765,5.784273372195858,5.251444609297264,4.682413523554647,4.1073285537714135,3.5055591512675885,2.8953372258420553,2.2643213652347614,1.6291243554607702,0.9720607291002324,0.32297483110318553,-0.3452537901482027,-0.9871293020954514,-1.649739013295332,-2.273792914845274,-2.9081080716556214,-3.5125305616192994,-4.107356216507017,-4.67195986814319,-5.249060076733376,-5.789374004200077,-6.314995280779362,-6.826012369877645,-7.326513688630779,-7.80176887817008,-8.276921445173569,-8.735553324431267,-9.181348699971942,-9.61135210863996,-10.045263885637107,-10.451639562536066,-10.868574231082901,-11.255248205137303,-11.656775784967534,-12.033771729182034,-12.420320849711661,-12.79091289691899,-13.16260567334409,-13.522969691486127,-13.882732081605655,-14.24085210388925,-14.601386698169815,-14.95181234809666,-15.309115586924158,-15.65768884020268,-16.015999217552046,-16.371296754651407,-16.733886996808632,-17.097966200540004,-17.47505537915331,-17.84267070632974,-18.2374688461857,-18.638718206016023,-19.0593282400478,-19.497515953863836,-19.982916578717646,-20.469146824439363,-21.07256445185937,-21.70780016380926,-22.650198883805622,-23.80121872347388
7,23.704439942490986,22.478835646145857,21.550111712332267,20.911638371516247,20.311701508057578,19.823513036742177,19.329389832058386,18.907966977626103,18.483149165832504,18.088200184099513,17.693051658108992,17.321357673305638,16.946294480365058,16.595026301359788,16.217550208887737,15.874124488805512,15.507455653972272,15.16827697487911,14.804273209165942,14.463705526640933,14.09505407331052,13.744548511189064,13.380018270034679,13.01747063758119,12.650259432204125,12.28067449127448,11.896562047958795,11.522852708194485,11.125918776377091,10.734529628142154,10.319809542743302,9.918488468148173,9.485251027811197,9.056922454702963,8.606209391002832,8.153452456624992,7.680893248412389,7.208052580262452,6.708254378349016,6.208225988002492,5.676375937686181,5.145215014240428,4.57946863299375,4.025272461333978,3.4260780401514395,2.8270104354627748,2.2123172495204857,1.5916341908657072,0.9472630143755201,0.31119937419220267,-0.32984462113843943,-0.9646626242054254,-1.6131426611742146,-2.2190992065385684,-2.8416801195697916,-3.4323157614924624,-4.023873926182415,-4.586825344653543,-5.13867727526118,-5.671968864063722,-6.19807769040943,-6.6980930367551705,-7.200303976136074,-7.676734339049695,-8.154396511162384,-8.601887717628884,-9.049472815056113,-9.475152710280653,-9.903106544304723,-10.313614317185447,-10.723703709130497,-11.121295643281067,-11.511929806325961,-11.899606170154252,-12.27446979316992,-12.647115096170914,-13.020587222360248,-13.373107913896254,-13.74116053376931,-14.09411379631254,-14.453119232067056,-14.805562607763035,-15.168275930594152,-15.513460571430109,-15.873418868399753,-16.2256364687248,-16.585853976197278,-16.950397114816752,-17.321804265592164,-17.693697779072696,-18.08655564675033,-18.4831946576808,-18.909227153999492,-19.340543518898425,-19.82541769784766,-20.324395507900512,-20.916167322697056,-21.561742479827075,-22.50204138755585,-23.674813080822013
8,23.58809987885112,22.341600685480106,21.410820332889855,20.7690892310885,20.177704592167206,19.68254214706171,19.201835008436177,18.776609458674606,18.34858040253685,17.954267890874554,17.56050337686651,17.186525981957022,16.81276606013683,16.455444157623713,16.091231581691023,15.733633850499645,15.378381480788557,15.033009610546552,14.66783761457433,14.327532652264434,13.964484148094106,13.616944007042465,13.24850925177636,12.891024021816902,12.516039742728001,12.14885509170228,11.76698857601508,11.396550806908017,10.999641316799158,10.603203999175399,10.200049313791498,9.796715270936943,9.363815561165842,8.93533032861743,8.489157283197564,8.043443538530548,7.567399622158092,7.09875213407146,6.600251594060245,6.102433497202853,5.5774321831133875,5.058736453831839,4.49839320861088,3.9407962284693077,3.357559757752531,2.7764373587211857,2.165781678289107,1.555915616460591,0.9177428752945525,0.31841429666471766,-0.326511502847878,-0.9496376673011935,-1.568265401858893,-2.17815212086791,-2.7849462292745817,-3.3647558958177624,-3.9479538971609407,-4.495149560111366,-5.050736318709993,-5.578914210513863,-6.097118050555414,-6.592427746391979,-7.093446046109413,-7.562413751932635,-8.036864234706334,-8.485541417799018,-8.935852434854336,-9.356744266849319,-9.785350470752569,-10.187499176164367,-10.602764913673832,-10.994557471089172,-11.386545544661978,-11.762949915609228,-12.14238881481793,-12.516150220373868,-12.885391692868165,-13.247053384765481,-13.606471899637441,-13.965820909882224,-14.323453220546108,-14.678890468758286,-15.034227202076966,-15.377422569904333,-15.73617813323319,-16.087622829668845,-16.457334528125397,-16.80546406757438,-17.186269235925426,-17.55585004951502,-17.954002390427377,-18.35304758319314,-18.772688596168756,-19.202644257158276,-19.691904368888977,-20.185175029408548,-20.780022700177206,-21.419075889817407,-22.364881506021167,-23.560284963488105
9,23.481818171350906,22.224517700353505,21.282637254431076,20.65731217506995,20.049551938420063,19.557580090213097,19.0787155457873,18.649469158946264,18.22736855770565,17.829187251940795,17.433902596688807,17.0678886298589,16.693064958232732,16.330751369840375,15.968506162945324,15.61560488125145,15.261460491190554,14.912988911623067,14.554513426065359,14.208575536152837,13.84522798213585,13.495411563947451,13.138481479358356,12.778229075441251,12.408717432608345,12.039486651691195,11.659189643406549,11.277974734554622,10.888808776099456,10.491484388458003,10.085767790057098,9.686510663378519,9.260361237789553,8.82892971702315,8.384998657489822,7.946148678052661,7.474272892319197,7.005009218466446,6.504468872678006,6.021047917998319,5.490187945823364,4.9711849043281005,4.426367685865454,3.879738091850132,3.2979388366604354,2.7244662232954826,2.123470740377697,1.5288135967894223,0.9041901049723905,0.2995155729835125,-0.3227859844412926,-0.9284116806308359,-1.5429541137086502,-2.1273393262849227,-2.7351534343474495,-3.302242253687284,-3.8767016928131572,-4.422880998408475,-4.976726314198889,-5.493755409933926,-6.010269763657266,-6.507954064677357,-6.996328168222676,-7.464622904619528,-7.931831567547612,-8.383301291290168,-8.82207426863734,-9.25234474185139,-9.681166463114716,-10.083809628725946,-10.489772267393498,-10.877193591695779,-11.274379520814305,-11.655594627541081,-12.037745820792477,-12.40505935854685,-12.775579787436852,-13.126883685741598,-13.493469968006423,-13.845591949304483,-14.207434442289749,-14.560823478438051,-14.915603037967331,-15.259441231467834,-15.617901291028215,-15.96802482124405,-16.329022618607056,-16.688555408258118,-17.067021752615098,-17.434038586921574,-17.83223243107642,-18.222292530862017,-18.64619482366469,-19.074262840574075,-19.567347435206507,-20.054408380491754,-20.65563975961669,-21.30173953642731,-22.247152733221828,-23.45875409589604
