,0,1
0,-0.5146018366025518,3.3517057542448327
1,-0.4146018366025517,1.6346358490254531
2,-0.3146018366025518,0.8289222724841788
3,-0.21460183660255172,0.4467335020518149
4,-0.11460183660255174,0.24311832925037238
5,-0.014601836602551765,0.14441091919821586
6,0.08539816339744832,0.20058022677568632
7,0.1853981633974483,0.3761890013593582
8,0.2853981633974483,0.6916735952850946
9,0.38539816339744826,1.3402287621296667
10,0.48539816339744823,2.726140854580507
11,0.5853981633974483,5.215768229393636
12,0.6853981633974484,8.257676384716225
13,0.7853981633974483,9.575907999805407
14,0.8853981633974484,7.980973756886824
15,0.9853981633974482,4.987724414122612
16,1.0853981633974483,2.6215126813419722
17,1.1853981633974484,1.338033307738551
18,1.2853981633974483,0.7175736965609234
19,1.3853981633974484,0.40189390324003527
20,1.4853981633974482,0.21738438133940502
21,1.5853981633974483,0.14762360351241963
22,1.6853981633974484,0.2635003685451058
23,1.7853981633974485,0.47514400942862
24,1.8853981633974486,0.8583142663768735
25,1.9853981633974482,1.6162779119092505
26,2.085398163397448,3.1948004225302222
