,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,25.130110091269135,24.07745378078516,23.222613663328627,22.635290615747277,22.087668750458427,21.637507796557998,21.193857894092417,20.80584158435455,20.420261099085433,20.064614036554374,19.717716831272778,19.385785722280033,19.05633144393901,18.74520735820903,18.42754695496803,18.126183124948383,17.819385657504277,17.518661747615774,17.22290640978268,16.927069764563488,16.62817886946452,16.338480539854338,16.03861279976786,15.745212268572844,15.447656028844294,15.15592152538604,14.848176339506082,14.54807434694866,14.24208587164917,13.939224671694602,13.61957825390987,13.310032369246965,12.984132592611935,12.66082011450962,12.327404235890429,11.99656166258651,11.650063994377623,11.302583502295521,10.940641778386025,10.58208281112582,10.202071737925618,9.824057562135671,9.42195213318626,9.027785524768124,8.597736374708704,8.178035993440274,7.729108592490466,7.269205215695877,6.791582598303159,6.310033760984797,5.792304818653829,5.262667081245651,4.711843473806677,4.1464006491226595,3.5470640670366507,2.9502507125419495,2.3063981683669224,1.6658385495429553,0.9942450202411217,0.3320666051983924,-0.3498187697633781,-1.0090115271874973,-1.6844518684982441,-2.3202863230582227,-2.9527659230177963,-3.5531117012971545,-4.148370613018386,-4.708455638003205,-5.259923573545367,-5.785660494587263,-6.3013399724040555,-6.786753210905209,-7.263820605482579,-7.722418960285709,-8.169923627807629,-8.59473411616005,-9.01788192562846,-9.417737198829485,-9.809878466293272,-10.194328760654479,-10.579193747797754,-10.940342092302583,-11.297957238563912,-11.641920081350055,-11.990650873330514,-12.32472312081468,-12.659949225248715,-12.982854252606185,-13.304755688701988,-13.620195105728088,-13.938869702959035,-14.24260233046295,-14.55073900399594,-14.848527388618693,-15.154003935216014,-15.446966425525233,-15.746693655981726,-16.043731800780744,-16.342204244182373,-16.629396829157734,-16.925498322214384,-17.22102821615213,-17.520023393054867,-17.818910320651874,-18.128086785839717,-18.429047431119738,-18.746867366613372,-19.05879126385433,-19.391192981822048,-19.714345574036972,-20.065906253094422,-20.424200933165984,-20.803445405787105,-21.19535976325331,-21.638854992611858,-22.093066327353423,-22.645326395188473,-23.236422506773767,-24.116242437059896,-25.07862085384752
1,24.901387224693952,23.832590888940818,22.979729625643486,22.39361684284497,21.84609942172309,21.391654195272434,20.950369777105596,20.56397325281186,20.172893394459397,19.82652681925425,19.472199952421793,19.148767115320574,18.815194482739564,18.505244612111298,18.18564040225388,17.8879799436187,17.57853628754186,17.282953415599177,16.98265774390012,16.691531182282823,16.39233250637497,16.09979673745512,15.799115148451245,15.50758242896822,15.209543967277341,14.910767442347305,14.61042423320892,14.31252809850469,13.9990884129374,13.698109141554356,13.383187346585885,13.07181508790207,12.74763767449128,12.422687502259581,12.090232991927227,11.756992580058606,11.41130667879049,11.063443637938208,10.703277902564956,10.34667774787145,9.969758599470296,9.594957746682018,9.192245446538259,8.79680401867029,8.381409603592063,7.9589800387663505,7.509604774945032,7.065798883949618,6.589691219985964,6.1108412604190585,5.604274342492685,5.090454796934797,4.546499450714536,3.9984121790635805,3.4219289679498117,2.8335020467043766,2.2134050051996823,1.5940395259029463,0.954004595112249,0.3183985488884121,-0.33482794608618005,-0.9700871994979473,-1.608527218061715,-2.225367255378965,-2.845304425246042,-3.4278705272457914,-3.9984499993495946,-4.550542667895387,-5.088574477452958,-5.598701223524213,-6.104665932848776,-6.585718473725658,-7.058069883572015,-7.5067725501193125,-7.953122806714916,-8.369515113187225,-8.790425470500162,-9.189279951922586,-9.586688872189631,-9.961894100525598,-10.33593069610622,-10.701408581607406,-11.059637833052513,-11.408941745041709,-11.757228846175952,-12.09051306291108,-12.416909604101942,-12.740918413491771,-13.065462679615822,-13.380716831657965,-13.697497952006856,-13.999689839989937,-14.308989153082695,-14.609485304231384,-14.914091664117446,-15.208454465174857,-15.506613882549892,-15.800982608332191,-16.101392314594758,-16.388991751961345,-16.691142921428625,-16.984835701654642,-17.283300475910064,-17.577194438715402,-17.88579578274384,-18.189343367576704,-18.506529835566266,-18.818781067573617,-19.145951993914792,-19.47769502431434,-19.828088622633942,-20.178945880420887,-20.565518765610765,-20.95528498697948,-21.39319090601015,-21.846658089520467,-22.398505729044402,-22.996940104422755,-23.86244226022627,-24.856695621070344
2,24.68602543862664,23.601583299108597,22.752685974299844,22.164336126073646,21.615717868160495,21.163406772186367,20.726950606280994,20.33451366536256,19.952674912039654,19.60151538989734,19.247620847767866,18.92330523644718,18.59276793113863,18.279513804759244,17.964307717229556,17.661729163562168,17.35420854850851,17.056673248798916,16.755942371475665,16.464556279726548,16.16038733429822,15.87589433657423,15.573651742157915,15.284221283469188,14.979913558454788,14.687355215858904,14.384499414951435,14.08610946931439,13.776071387269761,13.469305771446392,13.15924205212371,12.845263913467184,12.521563712298562,12.197622882820328,11.865709869255223,11.538571063709842,11.18799867566932,10.845925132955932,10.487319851650348,10.123325347682513,9.753464749880722,9.37122560208881,8.985732232371456,8.586695293781984,8.169744724790034,7.750334944252368,7.3132743398580216,6.871261227040601,6.399178718309257,5.9257931345440165,5.43185944021868,4.928324192591981,4.400917524631653,3.863116106014033,3.301645285870448,2.727737483550459,2.1311842546666293,1.5381958145611179,0.918902723215696,0.30252721146855865,-0.3209393923510422,-0.9324414594591383,-1.5497259383553992,-2.1432414112879083,-2.7336670840347588,-3.3030357305880513,-3.867026878856558,-4.401637553192385,-4.924448815256127,-5.4315531738165665,-5.926637774465533,-6.397991792618666,-6.864937374802366,-7.307557796835508,-7.743011701291729,-8.161861460979354,-8.580874228829124,-8.97624282259259,-9.365621060089461,-9.745775363409654,-10.119736428792155,-10.481639318262634,-10.841354958565537,-11.1893334224831,-11.531564585688837,-11.859699509641956,-12.196370657323996,-12.520678333644561,-12.841005082851382,-13.15279562746592,-13.466967205031848,-13.774394747086198,-14.08315504204517,-14.382738377116423,-14.687350909346756,-14.9820737627077,-15.280340558517473,-15.576545593213119,-15.873900691943842,-16.16926982491825,-16.464754294515206,-16.756676316788145,-17.060575431322555,-17.35683043601112,-17.663867065194935,-17.96354567365293,-18.277813816556048,-18.593830037857636,-18.92025333409662,-19.24795331953519,-19.600571742936125,-19.956011138071695,-20.336892609407304,-20.725330658990895,-21.169173558176873,-21.616371729182433,-22.175417911054062,-22.76494285845874,-23.635784040175476,-24.64536279918412
3,24.494259001936708,23.39864020788328,22.53738721686194,21.950128235495562,21.404416743598745,20.953934639386848,20.514220471644514,20.12197813563651,19.74115676096003,19.390356828525668,19.03801677232983,18.71187367251062,18.38231046574359,18.067558718987424,17.75385672468113,17.451670835664352,17.144592507531268,16.8473267302688,16.55065216611721,16.257249583902777,15.955262107078353,15.660668755185347,15.366918070211128,15.074999242738118,14.773343056620465,14.479206937078867,14.178564803571813,13.87884739429964,13.566643860492784,13.266932146411982,12.946801160192184,12.633603777949471,12.310351394571535,11.990619166118629,11.661298307628215,11.32604394129885,10.98298279731731,10.638725708161866,10.282010269062928,9.922053009572554,9.551980868868599,9.176773126938278,8.783730916511388,8.389759373497077,7.979697137154774,7.566321015440568,7.129720096030029,6.689115437274495,6.232921470038688,5.7641824159462365,5.276048682119825,4.784081672871627,4.261233114588516,3.7385379254824347,3.1890522335604703,2.6391353436595852,2.06448206054903,1.4796362127870843,0.8828674917665239,0.2954242267044447,-0.3141441442948759,-0.900185382143546,-1.496160541307258,-2.069776838573622,-2.6489912362715105,-3.195784271093017,-3.7445784746356554,-4.264101284145517,-4.78064655088261,-5.271546668720408,-5.7595195300699675,-6.227561261633676,-6.686048426649172,-7.124381879614055,-7.55223228846315,-7.971874926714495,-8.38482298020591,-8.773701705431236,-9.16904957773684,-9.539990036674912,-9.916739641970457,-10.274875220297645,-10.634788852433811,-10.976573133109735,-11.324667701076871,-11.654198042424754,-11.989186853524261,-12.310879311032854,-12.633028523830554,-12.9470734538337,-13.26215459618049,-13.566490913584818,-13.87363480300672,-14.175443351535053,-14.478880486474324,-14.770683250749267,-15.071229631308993,-15.366619343379195,-15.664842888347163,-15.956492098445317,-16.25895665846561,-16.55069629462626,-16.850988790645573,-17.14872483691329,-17.45346041358335,-17.756665080262092,-18.07181435397287,-18.38336008711925,-18.708668996817167,-19.039996575313612,-19.390184518581087,-19.743095008890634,-20.12717101989357,-20.514868967273625,-20.95428346942928,-21.407395184131033,-21.960650427113436,-22.554178755925104,-23.42853535722289,-24.454888249364032
4,24.30977056618713,23.199313196190534,22.34988300566052,21.757017769155123,21.20737899729759,20.75900436185362,20.318438644058574,19.93255497313984,19.547514989859486,19.194111151929295,18.848124358768725,18.51921023468992,18.188481934436563,17.87629996613897,17.55908153003103,17.255405438876497,16.95024730115766,16.656077801150605,16.357529065303268,16.0640092634689,15.764300038524247,15.470648367444543,15.171286324003109,14.885083646512204,14.581375026084253,14.287265343953878,13.98636299893395,13.685403021247737,13.378260371413669,13.069237418800201,12.755095718816605,12.444364376571837,12.11904235748081,11.800721139058965,11.469376223917765,11.140843476735943,10.792271967312862,10.44993083798033,10.093400152012071,9.737872195604782,9.366263637597854,8.993562047835011,8.603477060836234,8.212652149080872,7.805303543896313,7.38924907288031,6.962739390680018,6.525872114231313,6.073077602210196,5.614990467963589,5.133907000290899,4.650267502390325,4.141159145387477,3.6284023614878578,3.092219433057266,2.558101254035252,1.9915008416623152,1.4316601257671502,0.854552403970708,0.28190108089173677,-0.304155363396328,-0.8708951792246771,-1.4448450521124059,-2.0037497056906606,-2.5598317435336977,-3.0973183555476504,-3.6283887356578246,-4.144244625676418,-4.6469500659221845,-5.134405414657577,-5.612305342858798,-6.068639864599385,-6.523232648405541,-6.95646551741093,-7.3824890503371465,-7.795393445443596,-8.205119971589298,-8.598549222204664,-8.98176153615348,-9.36097681007898,-9.729291005702057,-10.089686610289945,-10.446094148696028,-10.790418103831351,-11.13460248415778,-11.463518876894451,-11.797036410100024,-12.122179764337861,-12.443221176297282,-12.753430630460302,-13.069276904605172,-13.37497996404252,-13.680893200793081,-13.981096867198014,-14.282598649244312,-14.582192213385792,-14.880867611315825,-15.172467258382554,-15.473558380038853,-15.762362169073127,-16.062069776236605,-16.358945728269646,-16.655283385441052,-16.95431723785755,-17.258072851106274,-17.562187871781205,-17.879579154317263,-18.191399119456097,-18.520128226243255,-18.850849246330654,-19.195009485828333,-19.550461518885875,-19.932186809225314,-20.320169562941857,-20.76396616685512,-21.211252692900537,-21.76164182192862,-22.35068723385725,-23.23392418275971,-24.280831636490515
5,24.14495086079866,23.01833301096769,22.161994451587248,21.57036984310344,21.028602254356343,20.576908731827587,20.133266745569504,19.746914222042474,19.364078580147012,19.015482486611436,18.66550307520389,18.33658409323694,18.012693017326544,17.69858064030837,17.381629292585696,17.076422277523847,16.77112966288941,16.478049499686332,16.177476361545487,15.8848534353192,15.581630579579361,15.294030973907299,14.998085989622004,14.701230418289834,14.407761513646108,14.106865472966753,13.808235437612248,13.509340357273267,13.200761003321551,12.890832232293421,12.581785979875544,12.269219475428356,11.949943414822824,11.627950949781134,11.293685719079384,10.961445485396709,10.620657779904493,10.280134271550862,9.926203535436596,9.568737610580092,9.201485941073411,8.825159651444812,8.439879854386184,8.046174600123416,7.647745960270421,7.235842116701569,6.812519036729517,6.37896946111702,5.930840205838698,5.48266361625833,5.006955598889752,4.530523348618222,4.02483636302191,3.5291069260879864,3.003113397305579,2.4789573995150604,1.9303692764294964,1.3869187210423977,0.8319144075525826,0.27272360004849694,-0.29081751395175437,-0.8429969188757017,-1.4082280736074877,-1.9442975883972708,-2.484266579590411,-3.009343432541276,-3.530581723739663,-4.029329674913421,-4.530752873062354,-5.002911075160977,-5.476305316193546,-5.928172023706793,-6.378008471858096,-6.8069106126460515,-7.230621913237087,-7.635760168993061,-8.045533914636898,-8.434247699908022,-8.823815333579098,-9.193439758300912,-9.559724972255147,-9.918807629555626,-10.273411988547553,-10.620039418192949,-10.954860790874037,-11.292323092543858,-11.621791117449188,-11.940908288535562,-12.261823620832882,-12.576218682032284,-12.889505232507775,-13.197632689113398,-13.506997577521348,-13.805326479255491,-14.105669867552354,-14.40378451300856,-14.702536325406623,-14.997205020928668,-15.292430161855794,-15.584619533204917,-15.882142193599268,-16.17637138356611,-16.4768235118621,-16.773960107272195,-17.07724448218416,-17.385226868242878,-17.696884835096263,-18.01197855511473,-18.341530072406773,-18.66794375522829,-19.018238326027245,-19.36812579523555,-19.748773312797425,-20.140834997287598,-20.577248595002754,-21.02723148553013,-21.582166966483424,-22.17269441516166,-23.045302923497797,-24.116379976012556
6,23.997292517229017,22.858925742371206,21.99417990818807,21.407192311594713,20.862869347833946,20.40571669728156,19.974626422182084,19.583045525459465,19.20039560896141,18.848780341306473,18.49804703020783,18.172128895168676,17.842822561159267,17.53035297037281,17.215129935404843,16.915410513374468,16.61228209688608,16.31404933783471,16.010475893821315,15.71891882118255,15.424537993663913,15.131828885936045,14.833816705061034,14.541636136977887,14.245364928079995,13.94801389608065,13.645634089162277,13.346270838738269,13.03550035903882,12.73175222295469,12.421260595954571,12.107789500359209,11.789167621865582,11.465300855222633,11.13398999316973,10.806429866507726,10.466604072284705,10.118214983124002,9.76679952977295,9.415675842667858,9.04711560569185,8.676901599154245,8.293295305634722,7.907273881422855,7.505238046059333,7.096383840030403,6.674583354932217,6.246493049389398,5.805925346622408,5.35670523783126,4.893635823144293,4.421975609864882,3.923947464074898,3.4379736224730055,2.9250880777052424,2.4165253821026753,1.880657038904934,1.3466833576876276,0.8048317160012125,0.26449807345828613,-0.28511691676382417,-0.8185937188142144,-1.365065168461291,-1.8922254861322452,-2.4213846529891043,-2.9346878791609385,-3.4468665156813105,-3.936188420045196,-4.422488392038829,-4.889388408103605,-5.3530254137535636,-5.803819006307405,-6.244192582559212,-6.6705836006318595,-7.092117593083651,-7.495791908203086,-7.8971007878482204,-8.287908615008652,-8.669851080657667,-9.042538378831338,-9.408984151075213,-9.759743746613763,-10.11088595294133,-10.460513494387646,-10.802549166748962,-11.131910452552471,-11.458393135196758,-11.785285419843468,-12.100943409911899,-12.415029711579635,-12.7293466227494,-13.034861943922058,-13.34252352797842,-13.643769082340425,-13.944615752516448,-14.239423446062442,-14.540240465382395,-14.831147509756546,-15.133585193584247,-15.421771833933844,-15.718908581014981,-16.010730286918623,-16.314373115870445,-16.61142691259233,-16.9151770634589,-17.22007706298781,-17.532840754799484,-17.845480787400074,-18.170616238995816,-18.505749433376984,-18.846814495980023,-19.200427584226855,-19.58251215888788,-19.972976770166333,-20.409903319591724,-20.86619250160729,-21.410982293106166,-22.011737099111652,-22.877369114619338,-23.9752087078274
7,23.85541623726978,22.710611273565743,21.840963040122862,21.257881898924662,20.708726606766287,20.255697990900412,19.81704453419412,19.433094708266093,19.0484605942061,18.69989034910324,18.35272973296967,18.025885901809463,17.693444296067888,17.385045118001045,17.0710220799841,16.771440553424576,16.462932147996366,16.171073036086117,15.868409182344928,15.578389657485541,15.278121965699501,14.983399022199103,14.686200454280119,14.394115922908922,14.10099535937332,13.806736284028522,13.502578888896188,13.202023268691137,12.891509124014478,12.58694729550549,12.276839658178144,11.964508526350164,11.645882528631029,11.326494501272675,10.99380582201545,10.663600578240777,10.325738945060525,9.983966031545098,9.632579213011205,9.277174336240211,8.910032606931699,8.542721417174556,8.159742673159387,7.775255828816382,7.378379011467818,6.971359776848557,6.555752486737499,6.132326438979014,5.695369762919318,5.256954683276482,4.793204457778715,4.3298699092454775,3.8419067105071787,3.3676369559263097,2.8532866843036797,2.356664413386657,1.837917017943685,1.316042431175942,0.7806616175994269,0.25984489138912253,-0.27809067674471244,-0.8029127087792765,-1.32780154236084,-1.845903321049473,-2.362215415276086,-2.8671539664848438,-3.366965393811077,-3.849904693020177,-4.328886308309498,-4.78922723243559,-5.24770923122385,-5.691248337119795,-6.125225209064645,-6.553249170910366,-6.9673830904407925,-7.370999766972773,-7.76586828550693,-8.154210477238347,-8.539862874891584,-8.90785878613954,-9.275024375074148,-9.628429793485157,-9.977653804819065,-10.317041561980332,-10.660119330778025,-10.992216309010553,-11.3206035237333,-11.6426516279727,-11.964113671802117,-12.276921323070992,-12.585037336125252,-12.893998200076158,-13.200075892644373,-13.498205936871216,-13.801051180407791,-14.094614780716883,-14.39363109238978,-14.685861402853662,-14.982214807814078,-15.277951186913537,-15.575170808889217,-15.865974247208719,-16.167293321149952,-16.463918961117205,-16.768296680216192,-17.073827351415094,-17.385104864846912,-17.697327810837486,-18.02623791804007,-18.350208140157253,-18.702642721165372,-19.050490758202667,-19.43234365740234,-19.82157205527271,-20.257970944656165,-20.713474269226463,-21.258783297611902,-21.860085429507315,-22.72873213733806,-23.83675744068312
8,23.738629629355753,22.569811422626202,21.70811647697464,21.110542752488183,20.569707000273276,20.118896596519814,19.6835727252041,19.28966635067091,18.914839157429004,18.562821308358536,18.215284540104015,17.892740987840074,17.56127594849168,17.250831883338673,16.931219764918012,16.632560926841496,16.331419856533525,16.033245053423958,15.730987298990767,15.440125880443865,15.14408485099119,14.860315459473586,14.552358552951517,14.263863434910164,13.964590216528974,13.671767249856723,13.365074044826018,13.074003593795444,12.764986732380226,12.458622540008209,12.148425377393602,11.839885220337836,11.515747439824317,11.197011974754126,10.868021630037374,10.537723443249751,10.20464015866152,9.861542969640418,9.507698944122861,9.155745214827451,8.793938446795634,8.425664168171705,8.04222620738407,7.6610126223190385,7.269455016454766,6.866228929093304,6.449748847102841,6.032656659452427,5.599321072304216,5.1569020228886115,4.702890275063109,4.250442246654867,3.7710979218167315,3.2954256244834292,2.79726891757266,2.307863896177656,1.8004608849854076,1.2875853135841628,0.766390383626605,0.2504558649882732,-0.2671923704889792,-0.7825257568739225,-1.3044165769381943,-1.8092937107139642,-2.313943796959306,-2.8085299945017073,-3.3018664326864333,-3.7744768026844095,-4.247458731542273,-4.704428229335971,-5.154711471486966,-5.596038998737874,-6.028197471405388,-6.443985018674435,-6.856934386227956,-7.260157032255147,-7.652273659811831,-8.040218726248646,-8.417088831314288,-8.785574394559465,-9.152338617158593,-9.50280725140062,-9.856538012777476,-10.19699568850941,-10.534892370260183,-10.865115477269965,-11.195479217722916,-11.513635729035528,-11.833666583986858,-12.145753338153062,-12.459719279928594,-12.761128630853461,-13.070155998484239,-13.366855139329488,-13.671160967463713,-13.963411914872284,-14.261536058075036,-14.55715986326432,-14.852565354068178,-15.146326347097391,-15.440016814382133,-15.7325720021411,-16.031064885782722,-16.329967407828136,-16.633461032278788,-16.933713968743028,-17.250570984914376,-17.561495467135888,-17.88557884643485,-18.21515895487381,-18.564782412632624,-18.91542727473338,-19.293937079165776,-19.68219205681033,-20.11816322915896,-20.576859767892486,-21.126395136442014,-21.71424078957132,-22.59183037891319,-23.71545720715293
9,23.63172667478602,22.44807292921685,21.58346523281043,20.993740218581394,20.449674275516422,19.99622542216427,19.559997170515242,19.171290407510405,18.79210702880753,18.442445354111268,18.09470976045407,17.766028330336788,17.438623714607182,17.129212839950252,16.81301269138885,16.511047115844306,16.20660947054888,15.914218091500777,15.611389814692442,15.319545093372508,15.027065405786885,14.734283330564176,14.443264578774647,14.145593311856194,13.845859858980198,13.55509456647522,13.251189412342354,12.957307451154444,12.650309759918354,12.346020838895997,12.035840917807189,11.725689970361941,11.404395218101024,11.08754417722039,10.759743700943673,10.432171955221825,10.091962000904758,9.753339727993193,9.402667303752763,9.048728249790669,8.687057242672237,8.319021832735428,7.947822174362614,7.5646954821394985,7.167979695573061,6.774423399882232,6.362847693075959,5.945449581755549,5.515098626086705,5.079315491867838,4.630524434280475,4.178306061677637,3.707989829120241,3.235568633063906,2.748700267730937,2.2607301275634906,1.7594772764708413,1.263388351886056,0.7564061049484079,0.24693385055660105,-0.265367775472848,-0.7687937177364805,-1.2829194793497416,-1.7746121355286517,-2.2705527101929177,-2.7594876831332518,-3.2401322460802637,-3.7069739503055334,-4.181426737895209,-4.628154607242895,-5.075788193388587,-5.5122294184303335,-5.9385264544490886,-6.356352182784743,-6.7624221215633105,-7.162068331563201,-7.555796710826372,-7.937625107495673,-8.318121533375479,-8.683970770433907,-9.045898147868078,-9.396563113626444,-9.747355918365006,-10.089596076648998,-10.426070206575075,-10.755592310333657,-11.081048807213401,-11.40383482497423,-11.722436248362003,-12.034377971822359,-12.344641193546835,-12.64653007295394,-12.951861654514728,-13.2526897844252,-13.549015159597142,-13.845188143860664,-14.144222224026887,-14.437825080157777,-14.732229453034202,-15.024729895857254,-15.317829455192516,-15.614124069507909,-15.912822994709057,-16.20804621497711,-16.513472055912434,-16.814336276426758,-17.13039278064997,-17.439040832295927,-17.766136886254387,-18.09444698007412,-18.443499145153783,-18.795060978031238,-19.175254809904885,-19.556725662465674,-19.99972799542217,-20.456746542462177,-20.99789756986868,-21.596289306499934,-22.469002450126972,-23.609068370005286
