,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
15,21.413278066627317,18.862406545506047,16.752234620832805,15.095153082045522,13.257443600760137,11.52932285473781,9.477423674864754,7.344785674516418,4.679212342634992,1.7338640777273464,-1.7555445672567591,-4.681999100836438,-7.329342288882326,-9.465349818151202,-11.497725138999101,-13.27094418928441,-15.090554014583379,-16.770456646064254,-18.88325364664373,-21.399955058727443
16,21.437026448442204,18.83693955855705,16.755653660512007,15.049208604607646,13.256376894737143,11.51906670752459,9.459510375115586,7.3325705027802695,4.698541130358095,1.7699949838867939,-1.7578316739479414,-4.702246388551921,-7.320615397332056,-9.44337796551817,-11.492797053643017,-13.25897931402415,-15.062346749550574,-16.75212571145849,-18.915111643045734,-21.409456972700934
17,21.479469720556903,18.856158347192622,16.750903037482704,15.066696884435759,13.255898528020312,11.52659754407806,9.481290009350039,7.350538547689272,4.685943037972434,1.7487079596245572,-1.7620510416109239,-4.701188146823996,-7.32727421232376,-9.485415734224333,-11.49247802084104,-13.246158187692224,-15.069594204660925,-16.765094689912765,-18.885600016361842,-21.467349361569003
18,21.492970512637072,18.858741674596097,16.752934676101777,15.101109342806108,13.273771859691568,11.51911314251403,9.506215577269156,7.369247271937792,4.718000762512177,1.7524311280484643,-1.79838750567308,-4.706973302486867,-7.342652994880237,-9.484626277474998,-11.503963484617705,-13.282064565961846,-15.079423765571963,-16.763417871091377,-18.897680478690077,-21.485345701550184
19,21.5449208177834,18.886366003139404,16.761563990183834,15.109565847815372,13.314070791032508,11.570594529735295,9.55541214518335,7.395985805809115,4.764017327257669,1.7680343284508557,-1.8117301596673656,-4.739776172173376,-7.3724832872595,-9.5401183376006,-11.552607033712064,-13.315330215328888,-15.105114609059447,-16.801008683531027,-18.910758366068848,-21.521604721725296
20,21.606514602852723,18.899046890651,16.806808148717405,15.130253937395725,13.340125570331024,11.629295759312063,9.623383080878472,7.450652712474378,4.795890073055132,1.8078649207561313,-1.8138611691335027,-4.824568750482311,-7.435975765851738,-9.602829665078463,-11.607295614934879,-13.354791655952985,-15.131327844868427,-16.81796953484494,-18.9299960604255,-21.57121963547901
21,21.68724381217896,18.972892500867566,16.863960574241723,15.196230192525258,13.402401951715683,11.67551111926771,9.67881235360098,7.512807922780524,4.858514994588869,1.8237831247803045,-1.86174287128919,-4.865168099173247,-7.491104539844026,-9.636543279828924,-11.654535771690627,-13.40630708787246,-15.193102970524807,-16.875320630610187,-19.00219767499303,-21.686135620379325
22,21.77787509737232,19.02221146882447,16.92633727152827,15.264753814648309,13.490786801477997,11.73936436639498,9.766884449578779,7.626572369791416,4.962058958949777,1.8587378810193194,-1.8825713975946747,-4.937204298508678,-7.623121548131921,-9.74595227100512,-11.740591509285181,-13.487051385173164,-15.260116780039239,-16.965140200880818,-19.017705678970536,-21.776127409282452
23,21.875684389469424,19.11638675619949,17.022148126237592,15.31648583306348,13.586930340893483,11.840914125206185,9.858838879235758,7.687108132473267,5.026701831259381,1.9051557868646538,-1.922175919647853,-5.051415419421488,-7.681932527143629,-9.832994224710612,-11.812821930154207,-13.558540534864377,-15.329058098956558,-17.0407705565542,-19.134062418305145,-21.872582567452707
24,21.999658100179882,19.19904769355922,17.11372818350295,15.423666411100298,13.666146218471042,11.928402805912183,9.963201990333607,7.797379861457034,5.144265183834067,1.9464441369536578,-1.9685729569950945,-5.129141604962751,-7.789991672191828,-9.938500554579056,-11.935838250462366,-13.662041808460529,-15.438905818083263,-17.12654544431155,-19.206729579079745,-21.985672896391506
25,22.164019093137732,19.312203015741453,17.214034024878906,15.52521389875296,13.802666198723312,12.062621741118425,10.081446616716278,7.909652548732343,5.252658143573894,2.00135070536851,-2.034489939544892,-5.242632969891677,-7.887961286300331,-10.071294614587012,-12.056021756854236,-13.801425267870776,-15.52234711310173,-17.24915096132743,-19.311932183213358,-22.148609893847432
26,22.28779287641079,19.423033477371227,17.309932916543158,15.669060288251192,13.944881542268098,12.191227837059042,10.23517915836724,8.044585979939164,5.370629410977853,2.074467092042995,-2.1148214781647456,-5.367269515469024,-8.020575622707545,-10.218715665039396,-12.18722157071278,-13.921783529020324,-15.657315666951325,-17.358052932063817,-19.41931258620711,-22.285721999414616
27,22.467079714781693,19.536010486261443,17.46297559226494,15.790233585821891,14.069295405164784,12.32820140972239,10.398267133863554,8.181376768169633,5.500963477092729,2.131386104268057,-2.189610292484321,-5.499691511196164,-8.179529556066576,-10.366759337319394,-12.319864437943302,-14.06021935221573,-15.79024213907919,-17.47221712321738,-19.53566315798547,-22.45199276928277
28,22.63434216502857,19.678861757454555,17.621694354969744,15.94267398206986,14.211424013519629,12.48953069572031,10.53217073901639,8.343856406552185,5.628603133155743,2.2188607394169244,-2.246493351440441,-5.621787198104424,-8.340553616237347,-10.528491984709527,-12.492619833442447,-14.206963456990222,-15.906393135632383,-17.642394400146166,-19.687967854911506,-22.62835315547425
29,22.865717918030658,19.831568763489642,17.78522610519057,16.10565835199279,14.385374205406388,12.655997019480152,10.721582751948324,8.494591323937637,5.789746591797528,2.322397765883715,-2.3463579364634497,-5.774784245183431,-8.521444242579628,-10.70989285209748,-12.644355064410165,-14.376217841350957,-16.091780831211253,-17.798816317866233,-19.849019551480062,-22.84519191820011
30,23.072066373798258,20.02214452575385,17.96324749162212,16.26860281902581,14.571877818031714,12.834864993397744,10.923023105514469,8.689475531395757,5.984727862095984,2.405646357705266,-2.423270901206828,-5.97229387606134,-8.693893655799227,-10.902057458436838,-12.837827244645126,-14.581195976042729,-16.278154943939224,-17.97386871574406,-20.001425073248996,-23.07168861985883
31,23.30348745553419,20.200389034079134,18.152088805390672,16.479119409511203,14.745679077260487,13.048521537655715,11.119878150541364,8.904207863983814,6.146858398235171,2.4955571087630304,-2.5287670298930287,-6.13575867051167,-8.886972324909346,-11.109100486054128,-13.041835513621018,-14.782745104671461,-16.457022023889117,-18.16878759494845,-20.18550551840462,-23.29929258229128
32,23.562126973150725,20.412097322966087,18.3669128480347,16.66105876898186,14.983540897441726,13.221848651934767,11.34078094266087,9.122617650149833,6.346895394631726,2.6173908593157287,-2.6580750141226135,-6.360338841753692,-9.104064103900482,-11.316725621205489,-13.234354876612572,-14.969911652748117,-16.666593249351674,-18.376927604726237,-20.391164576724982,-23.55711479768947
