,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,22.465495596257988,20.677045799874783,19.242842363453303,18.22737176878745,17.22154379758098,16.343516950465077,15.433759546308496,14.584009681245524,13.672142777344217,12.802864631369651,11.869734085894624,10.922701666025723,9.890954683036949,8.868350398081086,7.718633966724382,6.5380770299839845,5.217604225735453,3.8655379330298207,2.351369365179467,0.8173621271963547,-0.8431277681432835,-2.356296169729612,-3.8867514862941404,-5.2274899998469655,-6.527616236514372,-7.698148707171623,-8.855614186451145,-9.891431940108987,-10.908922743513703,-11.857442438329855,-12.792141842483634,-13.666355713209377,-14.562780940423549,-15.429874981524112,-16.331380903458616,-17.23340473120121,-18.24919329776214,-19.262445000256285,-20.71498761376299,-22.43551074811926
11,22.404526336661533,20.589739715970076,19.1584562193998,18.146312000212635,17.122253507958796,16.255203443742868,15.340110496750683,14.483742813625083,13.587059018308478,12.717451139348718,11.779213793044143,10.837341271174315,9.821434365616813,8.785583889001005,7.649540948807804,6.489071681091893,5.177867995574297,3.8218836864340746,2.3153013386391117,0.7944640056959217,-0.8337903295160985,-2.328478195574091,-3.8406743261731022,-5.165436045449769,-6.468461744249922,-7.635347692451207,-8.76962826948088,-9.80827896217502,-10.82280428686327,-11.761961809055729,-12.702768060671062,-13.58510633604235,-14.489268787063395,-15.351606456485092,-16.254929893562238,-17.15063617009663,-18.150430569570315,-19.16912875992127,-20.60768680623169,-22.380134181245502
12,22.369735675087888,20.517837820682974,19.101137644624977,18.078860580310554,17.06557966008266,16.181873461138597,15.264336657784309,14.404858129471197,13.537362122951224,12.635938113138828,11.708194862413663,10.790383102715364,9.763875697849917,8.721023427005381,7.57202949201128,6.437914371291018,5.134275424272033,3.7776269594321015,2.2951331324541657,0.7863489839895169,-0.8207393261566055,-2.305306759071647,-3.792276396707147,-5.111968089309435,-6.409259508796297,-7.584497484986943,-8.712143506252158,-9.746772454357867,-10.770548397423191,-11.699755616738083,-12.63842528837378,-13.520473203326949,-14.410051756330862,-15.270979276345715,-16.176877955115923,-17.079741157901626,-18.076430157435507,-19.11686078767608,-20.543289830164536,-22.35792913156
13,22.341226290173385,20.482194200364958,19.032843521300503,18.01137534792527,16.995853968292227,16.118600968199253,15.209417878155552,14.369133608482793,13.460690890817682,12.596509382461715,11.653873509078009,10.718620842116135,9.73500693303532,8.683478088063325,7.565980560032183,6.38992365509948,5.0706076489749,3.78254386661595,2.28163114060631,0.7820331959966539,-0.8163948923270914,-2.3005764976767056,-3.7847523508199172,-5.076960226663943,-6.379518847468024,-7.532022569629664,-8.679965330640036,-9.720227817870338,-10.71964298015098,-11.653050583426994,-12.58048815655222,-13.463675286272698,-14.351190164721308,-15.226102929875275,-16.111954451947472,-16.995475940506026,-18.013127225764443,-19.046575670458463,-20.511187458361626,-22.318652926392737
14,22.31348657287682,20.42570177718085,19.000410087755693,17.9571781960388,16.94623767228529,16.073429913783443,15.168393638686606,14.33066020078953,13.43768306043981,12.565358030559153,11.611545683841916,10.688303792225762,9.687894222567666,8.663424528635082,7.531866906378903,6.3752255263678315,5.088271263638657,3.758267807534969,2.2553842705185954,0.7691242972845301,-0.8140484153813012,-2.2757058944920536,-3.7590578815828395,-5.0700993551429825,-6.366496901831793,-7.523735115182104,-8.629959484806966,-9.662603374549844,-10.698178868397141,-11.623895966343644,-12.544585765312265,-13.421964659243798,-14.318955160173926,-15.172186549559273,-16.073669757069368,-16.961278213393044,-17.988596628110763,-19.004987924856227,-20.44015180732662,-22.29768479012203
15,22.294975702563992,20.383562316552265,18.938238066769635,17.920622102444863,16.922416116911798,16.031870711968704,15.130543339241406,14.304500702174913,13.400351764568477,12.526360370477283,11.586534657760255,10.673434534856145,9.666451103692019,8.655172625853346,7.501576045611042,6.368464381394689,5.06541002853709,3.7455220280000034,2.25521593449051,0.7684609766968421,-0.8035825019591925,-2.2844260995957297,-3.7450729080655933,-5.061933347214836,-6.336549842429101,-7.518925896138466,-8.628383777566848,-9.650080234580217,-10.664152956373162,-11.591136913314454,-12.509834429453305,-13.384663814251448,-14.268139397732707,-15.129943625935226,-16.057487274598568,-16.92689273207511,-17.92274852862626,-18.964118807027873,-20.412607468222195,-22.279002199068156
16,22.28806175667586,20.348878900479516,18.942885498478187,17.90075529174557,16.907873110259313,16.002051595310455,15.12299414362274,14.27786546421543,13.388904077424854,12.506309732856028,11.590637090701374,10.671357928514794,9.671491543560652,8.64579862827772,7.5184602818528665,6.36752962020592,5.07434832722155,3.738102455071736,2.265169861448353,0.7719002651392256,-0.817444066728017,-2.2988176577387427,-3.746767099232985,-5.071461924625499,-6.360749166335793,-7.486891038552342,-8.628253995305258,-9.654237005004898,-10.650932148866305,-11.583477649929565,-12.501858929085149,-13.377471882859089,-14.263730579966237,-15.120515930154255,-16.018132905235777,-16.917717005180812,-17.91307696740696,-18.940917456512256,-20.368393693738984,-22.2805254576523
17,22.309936615879014,20.350737726740437,18.92461655344101,17.895713154811425,16.901935892111613,16.01959333900198,15.097141595418869,14.269837479092624,13.390788148013158,12.515200370526017,11.60252358559692,10.695432552696783,9.675898396356702,8.659164392419004,7.541053858723412,6.3894568354656895,5.098404425131402,3.784540946695955,2.2633867676190977,0.7752721348380681,-0.8084659777761146,-2.3135341795829873,-3.772284574988339,-5.090908295695408,-6.354923228780662,-7.518144994678195,-8.649918975047795,-9.678002399605441,-10.68322134672037,-11.597096997552912,-12.514847662931432,-13.393552004100027,-14.261134071201734,-15.11772453226894,-16.020084450282923,-16.89054386633911,-17.886934531247174,-18.949412806206535,-20.366241620429907,-22.293658159842106
18,22.33493428397501,20.361717660018783,18.948242068335635,17.901799469382823,16.89018974284534,16.023151553927867,15.132373914416632,14.29251515255861,13.399790199532578,12.542298723871548,11.61805126506348,10.711153178528642,9.693068026620875,8.696595478088952,7.562068065668376,6.416613065051231,5.136518041602114,3.8069901372455646,2.307657450564809,0.7795854918122126,-0.8135865733008132,-2.319072330664795,-3.802471268202811,-5.139741434482863,-6.4072920373296505,-7.560808115859271,-8.66641270462678,-9.700175133035494,-10.692008638658814,-11.607854158072332,-12.528137199879751,-13.422130266428933,-14.293368479317271,-15.128134086185703,-16.035331454319962,-16.90490139930039,-17.906387378533907,-18.943610626303265,-20.381494968430687,-22.3023953894057
19,22.388193603033837,20.378923264618177,18.954524591983173,17.928051117816786,16.92178780586361,16.051423287337293,15.151608876625613,14.313826871235797,13.447379055615274,12.584921654459652,11.665993706588408,10.763826647786757,9.749027098735969,8.743516662480966,7.619271575549461,6.476386962017664,5.182071438030004,3.8160026592721703,2.3271551027537973,0.7970053248540022,-0.8322663999446183,-2.3540294076520323,-3.842247824594824,-5.182597835905657,-6.43470242975575,-7.617230105969322,-8.735811589311675,-9.739498912024168,-10.740801540598108,-11.65034399461821,-12.572223275071234,-13.442551531134345,-14.315355816772707,-15.162796939363686,-16.035204218660553,-16.935601507121948,-17.934320722549703,-18.968471017883463,-20.387921826989178,-22.37692136728071
20,22.447947599540317,20.412390202954526,18.996559338146106,17.96195144439697,16.965454166103015,16.07406884637552,15.213534861284797,14.36005090504888,13.477514936438617,12.624785863733424,11.712773726976923,10.80448184518006,9.824866566240848,8.78678416379471,7.694972097927494,6.513558769787257,5.23419280571777,3.8776584588512284,2.355040553466888,0.7986415581059119,-0.8541187766532792,-2.37256936331463,-3.8704064427337723,-5.2314576919785765,-6.504151126246817,-7.663741485105911,-8.77474780734887,-9.787757630593687,-10.773282831661735,-11.719689352557975,-12.637956388226137,-13.479317698941104,-14.374628361730519,-15.205176159073943,-16.087616201940016,-16.973580123442947,-17.960481134377588,-19.011042590514602,-20.420422097692043,-22.435083940331776
21,22.517430829478826,20.45651582544072,19.042084688878024,17.99329600914323,17.00762812489572,16.14029814816477,15.255771705839397,14.409270765876485,13.55459824634241,12.697363855882813,11.783307411295727,10.873900236237349,9.876304389956486,8.863558834548568,7.75122916768455,6.581144756427541,5.303951592678378,3.9528985073032326,2.3889478194093487,0.8159377251652382,-0.8473625081230914,-2.4163300992264727,-3.9383397037404713,-5.299094196857962,-6.577619269765413,-7.7452329403779725,-8.867625823285744,-9.876159452385094,-10.846538915053191,-11.774593721918746,-12.690349867070703,-13.541827951218487,-14.415832065103256,-15.252365028088322,-16.14101355133332,-17.02052323377883,-17.998555385129556,-19.033274061955833,-20.47339574324834,-22.509405363120628
22,22.605229903967498,20.51916492751227,19.094529040098227,18.06772726967825,17.08167014856177,16.197999286744267,15.32124523184594,14.4891227474703,13.626932555085354,12.757126065710782,11.86793033059534,10.951156894856394,9.97226545496739,8.958474295751559,7.854612208197894,6.678840417110438,5.380387748498839,4.003461289053935,2.476293461684683,0.847554323665442,-0.8855998089012742,-2.469234284761299,-4.007137670918912,-5.382270106551115,-6.672449983052471,-7.859753018669629,-8.953588987024634,-9.953728465430565,-10.95136741081419,-11.853808447229028,-12.753822094790307,-13.622391887166351,-14.483071952871331,-15.31727281578705,-16.19165738097513,-17.07774414523777,-18.070524463258526,-19.11288398322795,-20.529360703305013,-22.604055648598944
23,22.745802807770488,20.585815784759472,19.16731738564649,18.143527974677497,17.137372645671395,16.280488758374254,15.40584241353785,14.569773145321756,13.704720473995732,12.860466109579013,11.941763669157123,11.04645573618163,10.089795963553541,9.077335330898341,7.9448916514463885,6.789651108682479,5.485462685319639,4.092746137514612,2.5170138634246877,0.8457742844735281,-0.915119553765809,-2.534620633598256,-4.0925196182449675,-5.481812986409616,-6.7628545163508225,-7.93334856946812,-9.052068641687242,-10.043090294259938,-11.035673810376348,-11.944970272607884,-12.848069847389853,-13.707854025521316,-14.58284729305095,-15.397866653661241,-16.28784800204249,-17.154468936082058,-18.13746082028892,-19.18578868514874,-20.607638769937942,-22.72609719096672
24,22.83898221744417,20.668931345954988,19.273488679209294,18.220582151713725,17.240483137916794,16.364886495746127,15.501866821996932,14.671690193090576,13.821690240795576,12.952366689191752,12.065641549836375,11.16622333026864,10.19174088725168,9.192608283162452,8.077205721797482,6.896141822260422,5.574761392190851,4.17758648727891,2.579308047335325,0.8935317115687348,-0.9092997646187375,-2.624650127226021,-4.179063251573476,-5.583728564348603,-6.893884997712091,-8.062798791572623,-9.183504840097703,-10.181984142171041,-11.149081612590457,-12.059174230898112,-12.94902926322913,-13.800554853489773,-14.655391901952502,-15.485763912381813,-16.382811470304432,-17.240725688027503,-18.229237862611296,-19.27739008505234,-20.685324369540133,-22.8363175808852
25,22.98203106907005,20.79213350207856,19.367005327181893,18.31319212045142,17.343081569245847,16.476956643499303,15.604159443388252,14.772539169797213,13.92634447456248,13.074787907821213,12.186898043569409,11.29841654092715,10.325856307450168,9.311895775012394,8.201587878413024,7.02513897821887,5.712240948647914,4.295033664462982,2.6700019596602846,0.8939418712310165,-0.9436591794956406,-2.6886841896251967,-4.289923347262566,-5.710027213068637,-7.018647529788615,-8.182859853853891,-9.302855886934887,-10.310540439921665,-11.276747132787968,-12.182520862526522,-13.063421064752536,-13.91812659047764,-14.780315921964355,-15.604329384129136,-16.476774980731182,-17.355630669031353,-18.313212105385986,-19.377490368068717,-20.7912150395369,-22.986262270978383
26,23.139311087159097,20.909049771294047,19.474235653142674,18.436163134315954,17.45135469109514,16.592927204713508,15.732133019343909,14.910236315125445,14.054730653052932,13.239182359046914,12.340289678127517,11.428289772806684,10.483245886759653,9.470559467494613,8.339098001188848,7.168459267843588,5.864084382756715,4.414608924184552,2.746977888444005,0.9395308822398444,-0.987615158048825,-2.785636218720825,-4.413451260137881,-5.8299303954857855,-7.1677425399598125,-8.327692551422238,-9.450493871273764,-10.461272508528562,-11.422967777329465,-12.333925771072069,-13.215356676121605,-14.054434544418443,-14.912878693844151,-15.730846307916234,-16.5979727256017,-17.46435226968119,-18.43626196966389,-19.48555845958202,-20.904969347382238,-23.151108876293446
27,23.278718591522733,21.041672090555938,19.61260691025301,18.57699458605235,17.60065741146769,16.732066085750787,15.862478445291124,15.057538979011209,14.203302169266747,13.36389330972693,12.48155938366499,11.592634553256582,10.637509476563023,9.62043016118216,8.530073667668544,7.329858699162699,6.010327530376379,4.542121557666254,2.8439165766989083,0.9822005900047862,-1.0412223040877258,-2.8799408734077714,-4.52899898015203,-5.991660895155628,-7.3133225741195265,-8.513078330895528,-9.591766890220443,-10.618768391531493,-11.588750785176043,-12.487643643291953,-13.358144451623458,-14.209230802590001,-15.049514354986922,-15.870816689776504,-16.73432126567804,-17.601507174593223,-18.575516471836977,-19.614414736512593,-21.044334316577448,-23.28760630067857
28,23.48533298787062,21.208604645464515,19.763596270829918,18.71276497868746,17.749637551685673,16.881620526421635,16.033439050657964,15.213573213120062,14.36850936239036,13.53498339279425,12.660286722777878,11.765847753393006,10.793405235975275,9.80769496411085,8.678895510109529,7.49662183701521,6.168292117925138,4.6776072431597475,2.9663494965631214,1.031530982591817,-1.0771456681726645,-2.9639113474608587,-4.684694455729962,-6.147107199862191,-7.482697357077082,-8.69057526890776,-9.783894714632021,-10.780811015653548,-11.759061888492976,-12.658754918532082,-13.533815820037349,-14.37729863124282,-15.192399168263131,-16.041935965522203,-16.883909721122844,-17.757908680964594,-18.718509892148337,-19.776645650676098,-21.2061877271718,-23.48132876015981
29,23.696865172957644,21.35481735384681,19.912871174108666,18.89019765106854,17.900689056882996,17.04402734881173,16.20761805330527,15.36430844443062,14.53771391166467,13.72267756359135,12.834434263026244,11.94658156796569,11.002148540860674,9.978291799090885,8.873461150294519,7.6676112675299315,6.339146329813518,4.819015909609013,3.065045534118334,1.0646302215862247,-1.1069090892815747,-3.0821966829670018,-4.822883898567077,-6.319985975648823,-7.668821861088896,-8.863949805689234,-9.972747394460104,-10.982342582244362,-11.93002627252299,-12.83633801653171,-13.701726863829307,-14.544619365710249,-15.366997206903275,-16.19630157543956,-17.04986720675027,-17.92677719578677,-18.878286950981497,-19.934913311861287,-21.33795632709454,-23.698504495460874
30,23.91560223334368,21.521655449731018,20.099891089128477,19.04173101849808,18.075431092898693,17.223704009234876,16.38888872753825,15.564409348511768,14.740106677360133,13.908974117646137,13.045871944112976,12.1361232264003,11.214013295513785,10.183374440639147,9.092906816451693,7.878055328086106,6.5206611947495094,4.969463016939098,3.2022100128344557,1.1298452329953392,-1.166716836237417,-3.212904316597967,-4.970807588723247,-6.514697682369859,-7.8695071442523865,-9.08034337847672,-10.188800049616649,-11.18150873439497,-12.156628768109368,-13.034691939739211,-13.895576830708839,-14.73817880812079,-15.556790030700466,-16.384402176308946,-17.22945174686025,-18.099876977396306,-19.044881659268768,-20.116945870870264,-21.493114009018637,-23.917094465504096
31,24.159004340813805,21.732200395110734,20.287674523475822,19.24978378580452,18.275686807001936,17.417327413173545,16.573807907101678,15.778940743802906,14.935072253874836,14.118306532350047,13.238403898364776,12.370513001622435,11.404897392402368,10.40268000133601,9.304571044768835,8.088302576729449,6.714823779659584,5.172802270491169,3.3155018345927387,1.1580204929675615,-1.2179857397789968,-3.344987661092744,-5.156140434317695,-6.720187974477553,-8.070782887489148,-9.2728353887935,-10.392354633879304,-11.395584636370243,-12.358988664498241,-13.2410968957556,-14.100901382794225,-14.93747232910741,-15.762349819977413,-16.57180105698008,-17.44260315941634,-18.297858469347716,-19.25349769296921,-20.30210090702039,-21.702565089462833,-24.156225611604903
32,24.424271387806506,21.947419642532854,20.518092918986596,19.45776969418655,18.510821453536728,17.64167234110132,16.80259869225809,15.993461053921429,15.161178640499527,14.34427999929955,13.496653860554986,12.598293468836943,11.649893435660346,10.643380660150651,9.553747721944145,8.30910104574941,6.937097767563513,5.353853747132909,3.4769272665987314,1.2151987121255885,-1.2791681109460344,-3.5036731588092787,-5.354881008275172,-6.932777152001349,-8.316366737930593,-9.529213476388456,-10.620498482200537,-11.620959913671554,-12.584623598467108,-13.481766836437352,-14.339074449795747,-15.173679901943855,-15.998665981101066,-16.79716797951835,-17.625222451207684,-18.505302815700936,-19.45945726250636,-20.53362391747458,-21.94912809876943,-24.430462012950375
