,0,1
0,0.38539816339744826,2.568902386842204
1,0.4103981633974483,2.968240704306933
2,0.43539816339744825,3.493269293233444
3,0.46039816339744827,4.112416999931019
4,0.48539816339744823,4.845575799401898
5,0.5103981633974483,5.796500222573716
6,0.5353981633974483,6.993879450752987
7,0.5603981633974482,8.30161767289947
8,0.5853981633974482,10.26739685842965
9,0.6103981633974482,12.47550602644475
10,0.6353981633974483,15.0269810786608
11,0.6603981633974483,18.692935954017546
12,0.6853981633974482,23.03143733345752
13,0.7103981633974482,27.26731510380056
14,0.7353981633974482,31.344745261760213
15,0.7603981633974481,34.0497507121343
16,0.7853981633974483,35.945838816453495
17,0.8103981633974482,34.10965684580567
18,0.8353981633974482,30.66496493685143
19,0.8603981633974482,25.67792918722093
20,0.8853981633974481,21.844221933188347
21,0.9103981633974482,18.079067385178785
22,0.9353981633974482,14.628642167052682
23,0.9603981633974482,12.098684360888319
24,0.9853981633974482,10.27950511836449
25,1.0103981633974484,8.371190406478542
26,1.0353981633974483,6.8415307299701436
27,1.0603981633974482,5.730605233733373
28,1.085398163397448,4.829441492443728
29,1.1103981633974482,4.104886179076935
30,1.1353981633974481,3.4650492512298365
31,1.1603981633974483,2.971129533617718
32,1.1853981633974482,2.558278058826385
