,0,1
0,0.38539816339744826,11.491693745087382
1,0.4103981633974483,14.639996078443295
2,0.43539816339744825,18.343888771498456
3,0.46039816339744827,22.00440796911396
4,0.48539816339744823,26.58955086462125
5,0.5103981633974483,31.340228032915192
6,0.5353981633974483,37.59891680352255
7,0.5603981633974482,42.73178968476943
8,0.5853981633974482,50.1718543674633
9,0.6103981633974482,58.4539153711404
10,0.6353981633974483,62.852564110531084
11,0.6603981633974483,69.41368481015908
12,0.6853981633974482,71.95332207354697
13,0.7103981633974482,81.90062921078282
14,0.7353981633974482,77.0440773168972
15,0.7603981633974481,79.97304109058987
16,0.7853981633974483,79.61689977070802
17,0.8103981633974482,75.10680907601498
18,0.8353981633974482,72.9884164624128
19,0.8603981633974482,70.37448079096087
20,0.8853981633974481,61.480118205682466
21,0.9103981633974482,58.48298896361865
22,0.9353981633974482,51.13466893604913
23,0.9603981633974482,43.43102411086031
24,0.9853981633974482,38.69759118851353
25,1.0103981633974484,32.82583796192338
26,1.0353981633974483,28.732488010021452
27,1.0603981633974482,23.85139304041739
28,1.085398163397448,20.069760362970214
29,1.1103981633974482,16.884194443751692
30,1.1353981633974481,13.827697107165703
31,1.1603981633974483,11.267545975604207
32,1.1853981633974482,8.90255104559863
